@relation pima_diabetes
@attribute '规则0' numeric
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute '规则19' numeric
@attribute '规则20' numeric
@attribute '规则21' numeric
@attribute '规则22' numeric
@attribute '规则23' numeric
@attribute '规则24' numeric
@attribute '规则25' numeric
@attribute '规则26' numeric
@attribute '规则27' numeric
@attribute '规则28' numeric
@attribute '规则29' numeric
@attribute '规则30' numeric
@attribute '规则31' numeric
@attribute '规则32' numeric
@attribute '规则33' numeric
@attribute '规则34' numeric
@attribute '规则35' numeric
@attribute '规则36' numeric
@attribute '规则37' numeric
@attribute '规则38' numeric
@attribute '规则39' numeric
@attribute '规则40' numeric
@attribute '规则41' numeric
@attribute '规则42' numeric
@attribute '规则43' numeric
@attribute '规则44' numeric
@attribute '规则45' numeric
@attribute '规则46' numeric
@attribute '规则47' numeric
@attribute '规则48' numeric
@attribute '规则49' numeric
@attribute '规则50' numeric
@attribute '规则51' numeric
@attribute '规则52' numeric
@attribute '规则53' numeric
@attribute '规则54' numeric
@attribute '规则55' numeric
@attribute '规则56' numeric
@attribute '规则57' numeric
@attribute '规则58' numeric
@attribute '规则59' numeric
@attribute '规则60' numeric
@attribute '规则61' numeric
@attribute '规则62' numeric
@attribute '规则63' numeric
@attribute '规则64' numeric
@attribute '规则65' numeric
@attribute '规则66' numeric
@attribute '规则67' numeric
@attribute '规则68' numeric
@attribute '规则69' numeric
@attribute '规则70' numeric
@attribute '规则71' numeric
@attribute '规则72' numeric
@attribute '规则73' numeric
@attribute '规则74' numeric
@attribute '规则75' numeric
@attribute '规则76' numeric
@attribute '规则77' numeric
@attribute '规则78' numeric
@attribute '规则79' numeric
@attribute '规则80' numeric
@attribute '规则81' numeric
@attribute '规则82' numeric
@attribute '规则83' numeric
@attribute '规则84' numeric
@attribute '规则85' numeric
@attribute '规则86' numeric
@attribute '规则87' numeric
@attribute '规则88' numeric
@attribute '规则89' numeric
@attribute '规则90' numeric
@attribute '规则91' numeric
@attribute '规则92' numeric
@attribute '规则93' numeric
@attribute '规则94' numeric
@attribute '规则95' numeric
@attribute '规则96' numeric
@attribute '规则97' numeric
@attribute '规则98' numeric
@attribute '规则99' numeric
@attribute '规则100' numeric
@data
0.002829,0.003006,0.002476,0.000707,0.001945,0.001238,0.001061,0.000884,0.001592,0.000354,0.000354,0.000531,0.001238,0.002122,0.001415,0.001415,0.001238,0.000177,0.001306,0.000177,0.000177,0.000707,0.001238,0.000354,0.002053,0.000354,0.000354,0.001592,0.000177,0.000707,0.000177,0.000177,0.000177,0.000531,0.000354,0.000707,0.000177,0.000531,0.000531,0.001061,0.000531,0.000531,0.000531,9.40E-05,0.000179,0.000354,0.000177,0,0.000177,0.000354,0.000179,0,0.000531,0.000531,0,0.000531,0.000177,0,0,0,0.000884,0.000531,0.000177,0.000289,0.000177,0.000177,0.000141,0,0.000121,0,0.000176,0,0.000182,0.000188,0.000177,0.000165,0.000186,0,0.000118,0,0,0.000884,0.000243,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.00302,0.000354,0.004455,0.00092,0,0,succ
0.001699,0.003681,0.001133,0.000944,0.000472,0.000755,0.000849,0.001133,0.000755,0.000661,0.000189,0.000378,0.001038,0.000378,0.000378,0.001133,0.000849,0.000472,0.000566,0.000283,0.000472,0.000472,0.000944,0.000472,0.000189,0.000472,0.000378,0.000283,0.000661,0.000472,0.000472,0.000606,0.000378,0.000189,9.40E-05,0.000472,0.000283,0.000378,0.000472,9.40E-05,0.000189,0.000378,0.000283,0.000191,0.000436,0.000378,0.000189,8.90E-05,9.40E-05,0.000661,0.000189,0,0.000378,0.000378,0.000119,0.000378,0.000566,0.000535,0,0,0.000566,0.000472,9.40E-05,9.40E-05,0.001321,9.40E-05,0,8.90E-05,0.000283,8.90E-05,0,0,9.60E-05,0.000145,0.000189,0.000151,8.90E-05,0,0,0,0.00011,9.40E-05,0.000151,0.001772,9.40E-05,0.002473,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,9.40E-05,0,0,0.001564,0.000604,unsucc
0.003447,0.001601,0.003571,0.002832,0.001354,0.000862,0.000985,0.000985,0.000739,0.00197,0.000369,0.000369,0.000369,0.000739,0.000246,0.000123,0.000369,0.000492,0.000492,0.000616,0.000197,0.000862,0.000739,0.000492,0.001354,0.000123,0.000492,0.000369,0.000369,0.000246,0.000492,0.000123,0.001108,0.001231,0.000985,0.000492,0.000369,0.000492,0.001231,0.000246,0.000246,0.000246,0.002709,7.60E-05,0.000123,0.000985,0.001354,0.00015,0.000246,0.000862,0.000123,0.001686,0.000369,0.000616,0.000119,0.000739,0.000985,0.000535,0.001006,4.40E-05,0.000123,0.000369,0.000131,0.000153,0.000123,0.000246,0.003761,0.000166,0.000369,0.000875,0.000875,0.000212,7.60E-05,6.60E-05,0.000263,7.90E-05,7.60E-05,0.003236,0.003236,0.00193,0.003149,0.000394,0.000123,0.001772,0.000153,3.90E-05,0.002685,0.001823,3.90E-05,0.001668,0.002527,0.002527,0.002799,0.002256,0,0.000263,0,0.001471,0.000166,0.000604,unsucc
0.002011,0.00254,0.001376,0.002011,0.00127,0.000318,0.000741,0.001059,0.000635,0.001059,0.000635,0.000318,0.000847,0.000529,0.00127,0.001164,0.000423,0.000847,0.000212,0.000741,0.000106,0.000847,0.001164,0.000318,0.000295,0.000212,0.000529,0.000212,0.000741,0.000635,0.000635,0.000106,0.000423,0.000318,0.000847,0.000423,0.000741,0.000635,0.000212,0.000318,0.000318,0.000318,0.000212,0.000256,8.50E-05,0.000589,0.000212,0.00015,0.000106,0.000529,0.000212,0.001686,0.000318,0.000106,0.000119,0.000106,0.000318,0.000535,0.001006,4.40E-05,0.000635,0.000318,0.000341,0.000147,0.000295,0.000529,0,0.000166,0.000884,0.000875,0.000875,0.000212,9.60E-05,0.000147,0.000423,0.000112,0.000147,0,9.00E-05,0.00193,0.00011,0.000147,0.000212,0.001772,0.000147,0.000256,0.002685,0.001823,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.000295,0,0.001471,0.000166,0.000604,unsucc
0.003274,0.002357,0.002226,0.002488,0.001572,0.000524,0.001048,0.000262,0.00131,0.002095,0.000262,0.000393,0.000917,0.00131,0.001179,0.000917,0.000655,0.001048,0.00131,0.000393,0.000131,0.000655,0.001048,0.000786,0.000786,0.000131,0.000655,0.000786,0.000655,0.000655,0.000262,0.000393,0.000262,0.000393,0.001048,0.000655,0.000131,0.000524,0.000655,0.001179,0.000655,0.000786,0.000393,0.000131,0.000262,0.000131,0.00018,0,0.000262,0.000393,0.000262,0,0.000393,0.000786,0,0.002226,0.000524,0,0,0.000135,0.000524,0.00027,0.000131,0.00021,0.000393,0.000393,0.000141,0,9.90E-05,0,0.000176,0,0.000182,0.000131,0.000262,9.90E-05,0.000186,0,0.000118,0,0,0.000131,0.000131,0,0.00021,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.000719,0.00131,0.004455,0.00092,0,0,succ
0.000579,0.003475,0.001158,0.000772,0.000772,0.001351,0.001544,0.000579,0.000965,0.001158,0.000386,0.000193,0.000772,0.000579,0.00127,0.001351,0.000579,0.000772,0.000417,0.000579,0.000386,0.000193,0.000772,0.000521,0.000193,0.000193,0.000521,0.000313,0.000626,0.002124,0.000834,0.000193,0.000193,0.000386,0.000772,0.000965,0.00073,0.000193,0.001351,0.000521,0.000626,0.000193,0.000193,0.000256,0.001544,0.000193,0.000386,8.90E-05,0.000193,0.000193,0.000104,0,0.000193,0.000193,0,0.000193,0.000772,0,0,0,0.000579,0.000386,0.000104,8.50E-05,0.000386,0.000313,0,8.90E-05,0.000313,8.90E-05,0,0,9.60E-05,0.000209,0.000579,0,8.90E-05,0,0,0,0.00011,0.001351,0.000104,0.001772,0.001772,0,0,0,0.002074,0.001668,0,0,0,0.00044,0,0.000104,0,0,0.001564,0.002896,unsucc
0.002682,0.001609,0.000268,0.001207,0.001878,0.000402,0.001744,0.000671,0.000402,0.000719,0.001609,0.000134,0.000268,0.000402,0.000536,0.001073,0.001207,0.000134,0.000671,0.001207,0.000805,0.000536,0.000536,0.000134,0.000134,0.001207,0.000402,0.000268,0.000402,0.000939,0.000268,0.000402,0.000402,0.000268,0.000671,0.000268,0.000402,0.000134,0.000134,0.000276,0.000402,0.000134,0.000268,0.000111,0.000134,0.000276,0.000268,0,0.000287,0.000536,0.000402,0,0.000134,0.000805,0,0.000134,0.000268,0,0,0,0.000939,0.000671,0.000134,0.000141,0.000134,0.00069,0.000141,0,0.000138,0,0,0,0,0.000134,0.000431,0.000138,0,0,0.000118,0,0,0.000134,0.000431,0,0.000141,0,0,0,0.000139,0,0,0,0,0,0,0.000287,0.004455,0,0,0,succ
0.002478,0.002725,0.001239,0.000496,0.001487,0.000991,0.001734,0.000248,0.000991,0.001487,0.000248,0.001239,0.000743,0.00028,0.000248,0.000991,0.000991,0.000496,0.00021,0.001049,0.00028,0.000991,0.001982,0.000496,0.00021,0.000248,0.00021,0.00028,0.000743,0.000743,0.00014,0.000248,7.00E-05,0.00021,0.000248,0.001239,7.00E-05,0.000248,0.001239,0.000496,7.00E-05,0.001239,0.000743,0.000248,7.00E-05,0.000991,0.00014,0.000112,0.00014,0.000248,7.00E-05,0.001686,0.001239,0.001982,0.000119,0.00035,0.000991,0.000535,0.001006,4.40E-05,0.000248,0.000743,0.00028,0.000105,0.002478,0.00028,0,0.000166,0.000496,0.000875,0.000875,0,9.60E-05,0.000248,0.00042,0.000112,0.000133,0,7.00E-05,0,0.00011,0.00014,0.000248,0.001772,0.000105,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,4.00E-05,0.000189,0,0.000743,0,0.001471,0.000166,0.000604,unsucc
0.002885,0.003174,0.000962,0.002212,0.001154,0.002405,0.000577,0.001058,0.000481,0.000385,0.000769,0.000385,0.001539,0.001443,0.000192,0.000673,0.000192,0.000289,0.0003,0.000577,0.003751,0.000289,0.000481,0.001443,0.001058,0.001154,0.000481,0.000769,0.000385,0.000289,0.001731,0.000866,0.000385,0.000481,0.000577,0.000673,0.000577,0.000577,0.001443,0.000481,9.60E-05,0.000385,0.000769,0,0.000192,0.000673,9.60E-05,0,0.000481,0.000192,0.000577,0,0.000385,0.000481,0,0.000962,0.000192,0,0,0,0.000673,0.000289,9.60E-05,9.60E-05,0.000385,0.000673,0,0.000192,0.000481,0,0,0,9.60E-05,0,9.60E-05,0,0,0,0,0,0,0.000385,0,0,9.60E-05,0,0,0,0,0,0,0,0,9.60E-05,0,0.000289,0,0,0,0,unsucc
0.003138,0.00247,0.003005,0.00187,0.001936,0.001402,0.001602,0.001335,0.000868,0.002137,0.001135,0.000467,0.000801,0.000534,0.000868,0.000534,0.000467,0.001335,0.000267,0.000734,6.70E-05,0.000267,0.001002,0.000334,0.000401,0.000256,0.000401,0.000668,0.000534,6.70E-05,0.000601,0.000534,0.000267,0.000334,0.001002,0.000801,0.000601,0.000267,0.000134,0.000801,0.0002,0.000401,0.000334,0.0002,0.000601,0.000378,0.000267,8.90E-05,0.001469,0.000534,0.000267,0,0.000467,0.000467,0.000119,0.000935,6.70E-05,0.000535,0,0,0.000134,0.000734,0.001669,9.40E-05,0.0002,0.000401,0,8.90E-05,0.000134,8.90E-05,0,0,9.60E-05,9.90E-05,6.70E-05,0.000151,8.90E-05,0,0,0,0.00011,0.000134,0.000134,0.001772,9.40E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000334,0,0.0002,0.001564,0.000604,unsucc
0.003048,0.001863,0.001693,0.001693,0.001185,0.001355,0.000677,0.001524,0.001863,0.000847,0.000508,0.000339,0.000508,0.000508,0.000339,0.001185,0.000339,0.001185,0.000339,0.000508,0.000169,0.000339,0.000677,0.000331,0.001524,0.000169,0.000339,0.000514,0.001016,0.000508,0.000339,0.000497,0.000508,0.000166,0.000508,0.000847,0.001016,0.000169,0.000508,0.000677,0.000169,0.000508,0.000339,0.000176,0.000487,0.000171,0.000171,0,0.000331,0.000339,0.000339,0,0.000339,0.000514,0,0.000331,0.000847,0,0,0,0.000828,0.000847,0.000166,0.000176,0.000662,0.000166,0.000141,0,0.000339,0,0.000176,0,0,0.000649,0.000171,0.000138,0,0,0.000118,0,0,0.000169,0.000169,0,0.000176,0,0,0,0.000139,0,0,0,0,0.000613,0,0.000339,0.004455,0,0,0,succ
0.002902,0.002111,0.002374,0.001847,0.000923,0.001187,0.000791,0.000923,0.001319,0.001715,0.001055,0.000264,0.000528,0.000528,0.000132,0.000791,0.000396,0.000923,0.000132,0.000791,6.70E-05,0.000791,0.001055,0.000396,0.000264,0.000256,0.000923,0.000668,0.000791,0.001055,0.000396,0.000132,0.00066,0.000132,0.000528,0.001187,0.000132,0.000396,0.000791,0.000396,0.000264,0.000528,0.000396,0.0002,0.000132,0.000264,0.000132,8.90E-05,0.001469,0.000791,0.00066,0,0.000264,0.000264,0.000119,0.00066,0.000264,0.000535,0,0,0.000134,0.001055,0.001669,9.40E-05,0.000132,0.000401,0,8.90E-05,0.000134,8.90E-05,0,0,9.60E-05,9.90E-05,0.000264,0.000151,8.90E-05,0,0,0,0.00011,0.000396,0.000264,0.001772,9.40E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000264,0,0.0002,0.001564,0.000604,unsucc
0.004635,0.002317,0.000828,0.001655,0.002317,0.001324,0.000993,0.001159,0.000497,0.000166,0.000662,0.000497,0.000331,0.000828,0.001324,0.001159,0.000166,0.000497,0.000331,0.000497,0.000662,0.000166,0.000331,0.000331,0.000342,0.000993,0.000497,0.000514,0.000497,0.000497,0.000171,0.000497,0.000171,0.000166,0.000331,0.000828,0.000166,0.000166,0.000828,0.000331,0.000828,0.000166,0.000166,0.000176,0.000487,0.000171,0.000171,0,0.000331,0.000497,0.000497,0,0.000497,0.000514,0,0.000331,0.000166,0,0,0,0.000828,0.000497,0.000166,0.000176,0.000662,0.000166,0.000141,0,0.000171,0,0.000176,0,0,0.000649,0.000171,0.000138,0,0,0.000118,0,0,0.000662,0.000166,0,0.000176,0,0,0,0.000139,0,0,0,0,0.000613,0,0.000497,0.004455,0,0,0,succ
0.002819,0.002947,0.002691,0.001409,0.000769,0.001409,0.001409,0.001537,0.001794,0.000641,0.000641,0.000384,0.001537,0.001537,0.000769,0.001281,0.001666,0.000512,0.000512,0.001537,0.000472,0.000384,0.000641,0.000384,0.000128,0.000256,0.000512,0.000897,0.000897,0.000641,0.001025,0.001025,0.000128,0.001025,0.000256,0.000256,0.000641,0.000641,0.000769,0.000256,0.000512,0.000641,0.000128,0.000128,0.000128,0.000378,0.000128,8.90E-05,0.000641,0.000769,0.000384,0,0.000384,0.001153,0.000119,0.001153,0.000512,0.000535,0,0,0.000566,0.000128,0.000384,9.40E-05,0.000256,0.000769,0,8.90E-05,9.90E-05,8.90E-05,0,0,9.60E-05,9.90E-05,0.001287,0.000151,8.90E-05,0,0,0,0.00011,0.000256,0.000151,0.001772,9.40E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000128,0,0,0.001564,0.000604,unsucc
0.002277,0.003152,0.001576,0.001751,0.001401,0.001051,0.000876,0.000701,0.000701,0.000525,0.000701,0.00035,0.000701,0.000876,0.000701,0.001226,0.000525,0.000525,0.000918,0.000525,6.70E-05,0.000701,0.000551,0.000175,0.00035,0.001226,0.001226,0.000525,0.000876,0.000876,0.001226,0.000525,0.000701,0.001051,0.000525,0.000525,0.000525,0.000876,0.000701,0.000701,0.000175,0.000876,0.000525,0.000175,0.000367,0.00035,0.000175,8.90E-05,0.001051,0.000175,0.000175,0,0.000701,0.000701,0.000119,0.000876,0.000175,0.000535,0,0,0.000367,0.000367,0.000876,9.40E-05,0.000525,0.000701,0,8.90E-05,0.000367,8.90E-05,0,0,9.60E-05,9.90E-05,0.000264,0.000151,8.90E-05,0,0,0,0.00011,0.000396,0.000264,0.001772,9.40E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000184,0,0.0002,0.001564,0.000604,unsucc
0.002099,0.001137,0.001049,0.0007,0.001662,0.0007,0.001224,0.002011,0.000262,0.001224,0.000175,0.000437,0.001574,0.003498,0.001049,0.000875,0.000787,0.0007,0.001137,0.000525,0.000175,0.001049,0.000525,0.001749,0.00035,0.000175,0.001399,0.002011,0.000525,0.000525,0.001399,0.000187,0.0007,0.001312,0.000875,0.000787,0.00035,0.000175,0.000175,0.000262,0.0007,0.001137,8.70E-05,8.70E-05,8.70E-05,0.000437,0.000187,8.90E-05,8.70E-05,0.0007,0.00035,0,0.000437,0.0007,0,0.000787,0.000175,0,0,0,0.000262,8.70E-05,0.000175,9.30E-05,0.000437,0.001224,0,8.90E-05,8.70E-05,8.90E-05,0,0,9.60E-05,9.30E-05,0.000373,0,8.90E-05,0,0,0,0.00011,0.000262,0.00035,0.001772,9.30E-05,0,0,0,8.70E-05,0.001668,0,0,0,0.00044,0,0.000175,0,0,0.001564,0.002896,unsucc
0.002052,0.001958,0.000933,0.000746,0.001585,0.001026,0.001212,0.000373,0.00056,0.001855,0.00056,0.00028,0.000373,0.000373,0.000373,0.000466,0.000373,0.000653,0.000187,0.000653,0.000187,0.00056,0.000187,0.00028,0.000112,9.30E-05,9.30E-05,9.30E-05,0.001124,0.00056,9.30E-05,0.000187,0.00056,0.00056,0.00056,0.001306,0.000373,0.000373,0.00028,0.000933,0.000187,0.000337,0.000466,0.000112,9.30E-05,0.000187,0.000112,0.000112,9.30E-05,0.000466,0.000187,0.001686,0.00028,0.00028,0.000119,0.000187,0.000187,0.000535,0.001006,4.40E-05,0.00056,0.000746,9.30E-05,0.000147,0.00045,9.30E-05,0,0.000166,0.00118,0.000875,0.000875,0,9.60E-05,9.30E-05,9.30E-05,0.000112,9.30E-05,0,0.000114,0,0.00011,0.001119,7.40E-05,0.001772,0.000147,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,0,4.40E-05,0,9.30E-05,0,0.001471,0.000166,0.000604,unsucc
0.00457,0.002285,0.000685,0.002056,0.001142,0.000343,0.000914,0.001142,0.001485,0.000685,0.000457,0.0008,0.000114,0.000228,0.000571,0.001028,0.0008,0.0008,0.000343,0.000114,0.002513,0.000228,0.001257,0.000228,0.002628,0.001028,0.000228,0.0008,0.000114,0.000571,0.000343,0.000114,0.000333,0.000457,0.000343,0.000685,0.000571,0.001142,0.000685,0.000457,0.000457,0.000228,0.000685,0.000114,0.00025,0.000685,0.000228,0.000166,0.000228,0.000343,0.000114,0,0.0008,0.000114,0.000119,0.000343,0.000114,0.000535,0,0,0.0008,0.000228,0.000343,8.30E-05,0.000114,0.000343,0,0.000166,0.000114,0.000166,0,0,9.60E-05,0.000614,0.000228,0.000215,0.000166,0,0.000114,0,0.00011,0.000228,0.000114,0.001772,8.30E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000228,0,0.0002,0.000166,0.000604,unsucc
0.00341,0.002246,0.000416,0.001497,0.002412,0.000998,0.000665,0.000749,0.000582,0.00025,0.000749,0.000166,0.000832,0.000166,0.000582,0.000915,0.000499,0.000582,0.000915,0.00025,0.003327,0.000416,0.001497,0.000246,0.001081,0.000998,0.000416,0.000123,0.000582,0.000166,0.00025,0.00025,0.000333,0.000166,0.000832,0.000749,0.00025,0.000166,0.000832,0.001248,0.000499,8.30E-05,0.000333,8.30E-05,0.00025,0.000665,0.00025,0.000166,8.30E-05,0.000832,8.30E-05,0,0.000166,0.000166,0.000119,0.00025,0.000333,0.000535,0,0,0.000582,0.000832,0.000123,8.30E-05,8.30E-05,8.30E-05,0,0.000166,0.000166,0.000166,0,0,9.60E-05,0.000614,0.000401,0.000215,0.000166,0,0,0,0.00011,0.000416,8.30E-05,0.001772,8.30E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000499,0,0.0002,0.000166,0.000604,unsucc
0.003316,0.001719,0.001105,0.001719,0.000614,0.000491,0.000983,0.000368,0.000614,0.000491,0.000614,0.000491,0.000368,0.000737,0.001228,0.000246,0.000491,0.000491,0.000246,0.000246,0.001965,0.000737,0.001719,0.000246,0.000737,0.000614,0.000491,0.000123,0.000491,0.000491,0.000491,0.000246,0.000246,0.000246,0.000491,0.000614,0.000491,0.000614,0.000983,0.000395,0.000246,0.000737,0.000368,0.000123,0.000491,0.000737,0.000123,0.000166,0.001185,0.000368,0.000491,0,0.000491,0.000246,0.000119,0.000491,0.000368,0.000535,0,0,0.000491,0.000246,0.000123,8.00E-05,0.000123,0.000123,0,0.000166,0.000123,0.000166,0,0,9.60E-05,0.000614,0.000401,0.000215,0.000166,0,0,0,0.00011,0.00086,8.00E-05,0.001772,8.00E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000246,0,0.0002,0.000166,0.000604,unsucc
0.00306,0.002448,0.00153,0.002448,0.002142,0.001836,0.000765,0.00153,0.000765,0.000918,0.000306,0.000306,0.000612,0.001224,0.000306,0.000765,0.001071,0.001683,0.000533,0.000306,0.000459,0.000459,0.001224,0.000612,0.000444,0.000459,0.000459,0.001071,0.000153,0.000612,0.000612,0.000306,0.000765,0.000306,0.000153,0.000459,0.000612,0.000918,0.000153,0.000306,0.00021,0.000356,0.000153,0.000175,0.000153,0.000612,8.90E-05,8.90E-05,0.000153,0.000459,0.000153,0,0.000306,0.000153,0.000119,0.000153,0.000153,0.000535,0,0,0.000153,0.000459,0.000306,0.000153,0.000612,0.000612,0,8.90E-05,0.000459,8.90E-05,0,0,9.60E-05,0.000153,8.90E-05,0.000151,8.90E-05,0,0,0,0.00011,0.000978,0.000153,0.001772,0.000153,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000306,0,0.0002,0.001564,0.000604,unsucc
0.001558,0.002658,0.00055,0.002108,0.00165,0.002108,0.001558,0.000367,0.00165,0.000917,0.001467,9.20E-05,0.000825,0.00055,0.000458,0.0011,0.001008,0.001283,0.000183,0.001467,0.000183,0.000458,0.000275,0.000275,0.000367,0.000459,0.000275,9.20E-05,9.20E-05,0.000367,0.000183,0.000733,0.000458,0.000183,0.001742,9.20E-05,0.000275,0.000458,0.000917,9.20E-05,0.000183,0.000917,0.000153,0.000175,0.000275,0.000275,0.000183,8.90E-05,9.20E-05,0.000825,0.000367,0,9.20E-05,0.000183,0.000119,0.001008,0.000642,0.000535,0,0,0.000275,0.000459,0.000306,0.000153,0.000458,0.000275,0,8.90E-05,0.000459,8.90E-05,0,0,9.60E-05,0.000153,8.90E-05,0.000151,8.90E-05,0,0,0,0.00011,0.000458,0.000153,0.001772,0.000153,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000275,0,0.0002,0.001564,0.000604,unsucc
0.001674,0.002604,0.000372,0.000744,0.000558,0.000558,0.000744,0.000558,0.000186,0.000372,0.000744,0.000372,0.001045,0.000281,0.000372,0.000372,0.000558,0.000372,0.00093,0.001741,0.000372,0.002418,0.000744,0.000421,0.000348,0.000579,0.000372,0.000186,0.000744,0.000558,0.000372,0.000372,0.000696,0.000186,0.00093,0.000558,0.000186,0.00093,0.000744,0.000174,0.000174,0.001116,0.000558,9.40E-05,0.000174,0.000289,0.000744,0,0.000434,0.00093,0.000283,0,0.000372,0.000348,0,0.000558,0.000186,0,0,0,0.000372,0.000348,0.000186,0.000289,0.001045,0.000558,0.000141,0,0.000372,0,0.000176,0,0.000182,0.000188,0.00014,0.000165,0.000186,0,0.000118,0,0,0.000372,0.000174,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.00302,0.000348,0.004455,0.00092,0,0,succ
0.002203,0.00257,0.003121,0.004223,0.001285,0.000367,0.002019,0.000551,0.002019,0.003672,0.001055,0.000184,0.001652,0.000367,0.000367,0.000551,0.000367,0.000367,0.000918,0.000184,6.70E-05,0.001469,0.000551,0.000396,0.000551,0.000184,0.000367,0.000184,0.000918,0.000551,0.000396,0.000132,0.00066,0.000184,0.000551,0.000367,0.000132,0.001285,0.000734,0.000184,0.000367,0.000367,0.000734,0.0002,0.000367,0.000734,0.000184,8.90E-05,0.001469,0.000184,0.000367,0,0.000184,0.000367,0.000119,0.000184,0.000551,0.000535,0,0,0.000367,0.000367,0.001669,9.40E-05,0.000184,0.000401,0,8.90E-05,0.000367,8.90E-05,0,0,9.60E-05,9.90E-05,0.000264,0.000151,8.90E-05,0,0,0,0.00011,0.000396,0.000264,0.001772,9.40E-05,0.000256,0,0,8.70E-05,0.001668,0,0,0,8.20E-05,0,0.000184,0,0.0002,0.001564,0.000604,unsucc
0.00342,0.001661,0.001075,0.000489,0.000782,0.000684,0.000586,0.000586,0.000782,9.80E-05,0.000293,0.00088,9.80E-05,0.000222,0.000391,0.000586,0.001075,0.000684,9.80E-05,0.000293,0.000391,0.000586,0.00088,0.000293,0.000195,0.000684,0.000293,9.80E-05,0.001173,0.000391,0.000293,9.80E-05,0.000293,0.000195,0.000293,0.000782,0.000195,0.000684,0.000489,0.0012,0.000133,0.000391,9.80E-05,0.000391,0.000293,9.80E-05,0.000977,0.000166,0.000444,0.0004,0.000293,0,0.000311,0.000586,0.000119,0.000195,0.000293,0.000535,0.001006,4.40E-05,9.80E-05,0.000195,9.80E-05,9.80E-05,0.000293,0.000195,0,0.000166,9.80E-05,0.000875,0.000875,0,9.60E-05,9.80E-05,0.000195,0.000215,0.000166,0,0.000114,0,0.00011,0.000391,9.80E-05,0.001772,9.80E-05,0.000256,0.002685,0,4.40E-05,0.001668,0.002527,0.002527,0,4.40E-05,0,0.000293,0,4.20E-05,0.000166,0.000604,unsucc
0.001337,0.001337,0.000972,0.001094,0.000851,0.000851,0.001215,0.000243,0.002066,0.001094,0.000365,0.000729,0.000608,0.000972,0.000365,0.001945,0.000608,0.000729,0.000729,0.000243,0.000104,0.000486,0.000243,0.000365,0.000365,0.000104,0.000145,0.000365,0.000122,0.000486,0.000243,0.000486,0.000122,0.000122,0.000243,0.000486,0.001007,0.000365,0.000243,0.000122,0.000486,0.000851,0.000243,0.000144,0.000122,0.000144,0.000243,0,0.000122,0.000972,0.000122,0,0.000729,0.000486,0,0.000243,0.000608,0,0,0,0.000608,0.000851,0.000115,0.000289,0.000122,0.000122,0.000141,0,0.000486,0,0.000176,0,0.000182,0.000144,0.000122,0.000165,0.000186,0,0.000118,0,0,0.000365,0.000144,0,0.000289,0.00075,0,0,0.000139,0,0,0,0,0.000162,0.000719,0.000243,0.004455,0.00092,0,0,succ
